Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,32.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0
2011,64.0,4.0,0.44,7.0,-6.0,-0.0,-3.0,-0.33,99
2012,66.0,4.0,0.44,7.0,-7.0,-0.0,4.0,0.44,0
2013,58.0,4.0,0.52,6.0,-2.0,-0.0,-1.0,-0.13,0
2014,51.0,0.0,0.01,-1.0,-3.0,-0.0,0.0,0.0,-100
2015,59.0,4.0,0.56,5.0,-4.0,-0.0,0.0,0.0,39900
2016,55.0,4.0,0.56,5.0,-2.0,-0.0,-1.0,-0.14,0
2017,54.0,2.0,0.28,5.0,-5.0,-0.0,1.0,0.14,-50
2018,52.0,5.0,0.7,6.0,-4.0,-0.0,2.0,0.29,148
2019,44.0,2.0,0.28,2.0,-4.0,-0.0,0.0,0.0,-60
