Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,104.0,-9.0,-0.17,-1.0,0.0,0.0,0.0,0.0,0
2011,219.0,-14.0,-0.26,14.0,-49.0,-0.0,-6.0,-0.11,-55
2012,195.0,-54.0,-0.81,-59.0,-48.0,-0.0,-3.0,-0.04,-285
2013,159.0,-2.0,-0.04,2.0,-40.0,-0.0,-5.0,-0.08,96
2014,140.0,-6.0,-0.11,-4.0,-47.0,-0.0,2.0,0.04,-201
2015,93.0,1.0,0.01,3.0,-41.0,-0.0,-9.0,-0.16,116
