Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,11.0,4.0,2.0,-4.0,-5.0,-0.0,-4.0,-2.0,0
2012,12.0,0.0,0.0,-4.0,-2.0,-0.0,-4.0,-2.0,-100
2013,14.0,0.0,0.0,-4.0,-1.0,-0.0,-4.0,-2.0,-100
2014,11.0,-5.0,-2.5,-4.0,-1.0,-0.0,-1.0,-0.5,-50099
2015,8.0,-4.0,-2.0,-1.0,-1.0,-0.0,-2.0,-1.0,19
2016,12.0,-4.0,-2.0,-2.0,0.0,0.0,-2.0,-1.0,0
2017,13.0,-4.0,-2.0,-4.0,1.0,0.0,-2.0,-1.0,0
2018,13.0,-4.0,-2.0,-4.0,0.0,0.0,-1.0,-0.5,0
2019,16.0,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0
2020,14.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
