Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,7.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0
2011,25.0,-2.0,-0.66,2.0,-9.0,-0.0,-4.0,-1.33,-298
2012,25.0,-2.0,-0.66,-2.0,-9.0,-0.0,0.0,0.0,0
2013,30.0,2.0,0.5,2.0,-10.0,-0.0,-2.0,-0.5,200
2014,28.0,-2.0,-0.5,-2.0,-2.0,-0.0,-2.0,-0.5,-199
2015,35.0,4.0,1.0,2.0,-3.0,-0.0,0.0,0.0,301
2016,38.0,-3.0,-0.75,0.0,-7.0,0.0,0.0,0.0,-174
2017,38.0,-5.0,-1.25,-2.0,-5.0,-0.0,0.0,0.0,-67
