Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-3.0,-0.3,-2.0,0.0,0.0,0.0,0.0,0
2011,4.0,-16.0,-1.15,-16.0,-15.0,-0.0,-17.0,-1.21,-435
2012,4.0,-5.0,-0.34,-4.0,-7.0,-0.0,-11.0,-0.73,68
2013,4.0,-7.0,-0.35,-7.0,-28.0,-0.0,-7.0,-0.35,-40
2014,4.0,-17.0,-0.47,-17.0,-21.0,-0.0,-19.0,-0.53,-143
2015,4.0,-17.0,-0.38,-17.0,-18.0,-0.0,-20.0,-0.43,0
2016,4.0,-12.0,-0.24,-12.0,-3.0,-0.0,-15.0,-0.29,29
2017,4.0,-8.0,-0.16,-8.0,-3.0,-0.0,-10.0,-0.18,33
2018,4.0,-9.0,-0.1,-8.0,-7.0,-0.0,-12.0,-0.17,-12
2019,8.0,-13.0,-0.13,-13.0,-9.0,-0.0,-13.0,-0.15,-44
