Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,19.0,4.0,0.64,4.0,-6.0,-0.0,0.0,0.0,0
2012,21.0,4.0,0.56,4.0,-6.0,-0.0,-3.0,-0.43,0
2013,34.0,4.0,0.56,4.0,-5.0,-0.0,1.0,0.14,0
2014,31.0,4.0,0.56,4.0,-9.0,-0.0,2.0,0.29,0
2015,28.0,4.0,0.56,4.0,-3.0,-0.0,-7.0,-1.0,0
2016,34.0,4.0,0.56,4.0,-3.0,-0.0,1.0,0.14,0
2017,92.0,4.0,0.4,5.0,3.0,0.6,-1.0,-0.1,0
2018,148.0,4.0,0.32,7.0,8.0,1.14,7.0,0.58,0
2019,226.0,4.0,0.32,7.0,35.0,5.0,-10.0,-0.83,0
2020,244.0,4.0,0.3,7.0,29.0,4.14,6.0,0.46,0
