Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-2.0,0.0,-1.0,0.0,0.0,-2.0,-0.01,0
2011,8.0,-1.0,-0.1,-1.0,-5.0,-0.0,-2.0,-0.2,49
2012,4.0,-4.0,-0.36,-4.0,-3.0,-0.0,0.0,0.0,-304
2013,4.0,-9.0,-0.6,-9.0,-5.0,-0.0,-7.0,-0.47,-125
2014,5.0,-7.0,-0.3,-7.0,-5.0,-0.0,-8.0,-0.35,22
2015,7.0,-7.0,-3.5,-7.0,-3.0,-0.0,-8.0,-4.0,0
2016,8.0,-4.0,-1.32,-4.0,-8.0,-0.0,-5.0,-1.67,42
2017,4.0,-6.0,-1.0,-6.0,-7.0,-0.0,-8.0,-1.33,-50
2018,4.0,-7.0,-0.52,-7.0,-8.0,-0.0,-8.0,-0.62,-16
2019,4.0,-7.0,-0.35,-9.0,-5.0,-0.0,-8.0,-0.42,0
