Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2016,8803.0,-491.0,-5.85,2718.0,12725.0,4.68,396.0,4.71,0
2017,8803.0,327.0,3.94,2739.0,13793.0,5.04,-701.0,-8.45,166
2018,9056.0,-901.0,-10.72,2848.0,16324.0,5.73,-1611.0,-19.18,-375
2019,18214.0,-95.0,-0.81,802.0,16224.0,20.23,9075.0,77.56,89
