Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,84.0,2.0,0.5,5.0,0.0,0.0,-2.0,-0.5,0
2011,176.0,2.0,0.5,2.0,-72.0,-0.0,0.0,0.0,0
2012,276.0,-19.0,0.43,-22.0,-143.0,-0.0,-28.0,0.67,-1045
2013,700.0,-47.0,0.43,-30.0,162.0,0.0,-75.0,0.72,-147
2014,2355.0,-61.0,0.43,56.0,-63.0,-0.0,-63.0,0.47,-29
2015,7622.0,-189.0,0.43,298.0,5118.0,17.17,-98.0,0.23,-209
2016,14617.0,84.0,0.87,1180.0,4494.0,3.81,207.0,2.16,144
2017,15380.0,358.0,2.44,1237.0,4125.0,3.33,400.0,2.74,326
2018,17278.0,443.0,2.87,1524.0,3767.0,2.47,694.0,4.54,23
2019,16648.0,440.0,4.13,1605.0,4889.0,3.05,442.0,4.17,0
