Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2014,2.0,-2.0,-0.28,-1.0,0.0,0.0,-2.0,-0.29,0
2015,4.0,-234.0,-3.3,-237.0,-293.0,-0.0,-27.0,-0.38,-11658
2016,4.0,-118.0,-1.44,-116.0,-198.0,-0.0,-42.0,-0.51,49
2017,4.0,-94.0,-1.18,-90.0,-127.0,-0.0,-80.0,-1.0,20
2018,4.0,-94.0,-1.18,-86.0,-74.0,-0.0,-72.0,-0.92,0
2019,4.0,-63.0,-0.65,-56.0,-51.0,-0.0,-64.0,-0.68,32
