Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-2.0,-0.08,-2.0,0.0,0.0,-2.0,-0.09,0
2011,0.0,-4.0,-0.12,-4.0,-1.0,-0.0,-7.0,-0.26,-101
2012,3.0,-14.0,-2.8,-12.0,0.0,0.0,-22.0,-4.4,-250
2013,4.0,-27.0,-2.23,-24.0,-9.0,-0.0,-28.0,-2.33,-92
2014,4.0,-36.0,-0.6,-34.0,-24.0,-0.0,-33.0,-0.57,-33
2015,0.0,-45.0,-0.55,-40.0,-7.0,-0.0,-41.0,-0.52,-25
2016,2.0,-117.0,-1.02,-113.0,-2.0,-0.0,-54.0,-0.48,-160
2017,6.0,-143.0,-0.95,-133.0,-78.0,-0.0,-41.0,-0.28,-22
2018,22.0,-61.0,-0.27,-47.0,-43.0,-0.0,-45.0,-0.22,57
2019,8.0,-152.0,-8.92,-140.0,-8.0,-0.0,-76.0,-4.47,-149
