Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,59.0,4.0,0.66,4.0,0.0,0.0,3.0,0.5,0
2011,125.0,9.0,1.49,17.0,-23.0,-0.0,9.0,1.5,124
2012,128.0,9.0,1.3,18.0,-24.0,-0.0,4.0,0.57,0
2013,136.0,9.0,1.3,19.0,-34.0,-0.0,10.0,1.43,0
2014,138.0,6.0,0.86,15.0,-32.0,-0.0,-2.0,-0.29,-33
2015,136.0,5.0,0.71,14.0,-27.0,-0.0,-2.0,-0.29,-16
2016,144.0,6.0,0.86,16.0,-30.0,-0.0,3.0,0.43,19
2017,146.0,7.0,1.01,15.0,-37.0,-0.0,7.0,1.0,16
2018,188.0,12.0,1.7,25.0,21.0,0.84,17.0,2.43,71
2019,197.0,17.0,2.41,31.0,-3.0,-0.0,25.0,3.57,41
