Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,19.0,13.0,0.0,11.0,0.0,0.0,70.0,0.0,0
2014,65.0,67.0,0.23,-10.0,157.0,0.0,-199.0,-0.71,414
2015,56.0,19.0,0.46,21.0,29.0,1.38,19.0,0.46,-71
2016,64.0,9.0,0.07,11.0,52.0,4.73,10.0,0.0,-52
2017,-7.0,15.0,0.2,-110.0,90.0,0.0,8.0,0.0,66
2018,28.0,-20.0,-0.74,2.0,121.0,60.5,12.0,0.0,-233
2019,33.0,-16.0,-3.2,-10.0,126.0,0.0,0.0,0.0,19
