Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2016,158.0,-111.0,-2.27,35.0,330.0,9.43,23.0,0.47,0
2017,162.0,22.0,0.44,99.0,345.0,3.48,28.0,0.56,120
2018,177.0,-29.0,-0.58,55.0,372.0,6.76,0.0,0.0,-221
2019,167.0,-60.0,-1.2,40.0,373.0,9.33,15.0,0.3,-110
