Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,6.0,-7.0,-2.33,-7.0,0.0,0.0,-3.0,-1.0,0
2011,8.0,-8.0,-8.0,-8.0,-9.0,-0.0,-6.0,-6.0,-14
2012,6.0,-7.0,-7.0,-7.0,-7.0,-0.0,-12.0,-12.0,12
2013,4.0,-7.0,-7.0,-7.0,-9.0,-0.0,-8.0,-8.0,0
2014,4.0,-6.0,-6.0,-6.0,-9.0,-0.0,-9.0,-9.0,14
2015,6.0,-8.0,-4.0,-8.0,-12.0,-0.0,-14.0,-7.0,-33
2016,10.0,-13.0,-13.0,-13.0,-3.0,-0.0,-17.0,-17.0,-62
2017,15.0,-11.0,-11.0,-11.0,-4.0,-0.0,-14.0,-14.0,15
2018,13.0,1.0,0.2,-10.0,-6.0,-0.0,1.0,0.2,109
2019,8.0,-3.0,-3.0,-9.0,-3.0,-0.0,-6.0,-6.0,-397
2020,7.0,-6.0,-6.0,-7.0,-2.0,-0.0,-8.0,-8.0,-100
