Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,47.0,12.0,1.71,11.0,0.0,0.0,4.0,0.57,0
2011,96.0,24.0,3.43,40.0,417.0,10.43,28.0,4.0,99
2012,95.0,22.0,3.15,37.0,302.0,8.16,37.0,5.29,-8
2013,101.0,21.0,3.0,32.0,479.0,14.97,24.0,3.43,-4
2014,99.0,23.0,2.1,39.0,517.0,13.26,24.0,2.18,9
2015,111.0,19.0,1.58,35.0,493.0,14.09,12.0,1.0,-17
2016,151.0,37.0,2.47,60.0,547.0,9.12,52.0,3.47,94
2017,152.0,28.0,1.87,67.0,566.0,8.45,52.0,3.47,-24
2018,156.0,51.0,3.39,72.0,289.0,4.01,58.0,3.87,82
2019,168.0,56.0,3.72,78.0,298.0,3.82,30.0,2.0,9
