Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0
2012,9.0,-2.0,-0.66,2.0,23.0,11.5,-12.0,-4.0,-298
2013,12.0,-2.0,-0.66,4.0,58.0,14.5,9.0,3.0,0
2014,11.0,0.0,0.0,4.0,58.0,14.5,6.0,2.0,100
2015,9.0,0.0,0.0,2.0,55.0,27.5,7.0,2.33,-100
