Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,49.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0
2011,112.0,4.0,2.0,4.0,11.0,2.75,-5.0,-2.5,99
2012,106.0,4.0,2.0,4.0,10.0,2.5,0.0,0.0,0
2013,109.0,4.0,2.0,4.0,11.0,2.75,-4.0,-2.0,0
2014,111.0,4.0,2.0,4.0,12.0,3.0,0.0,0.0,0
2015,113.0,-2.0,-1.0,4.0,13.0,3.25,0.0,0.0,-149
2016,114.0,2.0,1.0,4.0,12.0,3.0,-2.0,-1.0,200
2017,111.0,-3.0,-1.5,2.0,12.0,6.0,-2.0,-1.0,-249
2018,111.0,0.0,0.0,4.0,12.0,3.0,-3.0,-1.5,100
2019,115.0,0.0,0.0,2.0,13.0,6.5,-1.0,-0.5,-100
