Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,22.0,2.0,0.66,1.0,0.0,0.0,0.0,0.0,0
2011,44.0,2.0,0.66,4.0,12.0,3.0,-1.0,-0.33,0
2012,47.0,0.0,0.0,4.0,13.0,3.25,0.0,0.0,-100
2013,55.0,2.0,0.66,4.0,16.0,4.0,0.0,0.0,19900
2014,56.0,2.0,0.66,4.0,19.0,4.75,-3.0,-1.0,0
2015,56.0,2.0,0.66,4.0,17.0,4.25,-4.0,-1.33,0
2016,63.0,0.0,0.0,5.0,18.0,3.6,-4.0,-1.33,-100
2017,54.0,-2.0,-0.66,2.0,19.0,9.5,-1.0,-0.33,-20099
2018,53.0,-3.0,-0.99,0.0,21.0,0.0,-2.0,-0.67,-50
2019,46.0,-7.0,-2.32,-5.0,16.0,0.0,0.0,0.0,-134
