Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,19.0,0.0,0.0,2.0,0.0,0.0,3.0,0.11,0
2011,32.0,4.0,0.16,10.0,290.0,29.0,9.0,0.35,395
2012,33.0,5.0,0.2,12.0,338.0,28.17,6.0,0.25,19
2013,32.0,4.0,0.2,12.0,282.0,23.5,9.0,0.45,-16
2014,33.0,4.0,0.24,12.0,315.0,26.25,6.0,0.33,0
2015,35.0,4.0,0.24,12.0,272.0,22.67,5.0,0.29,0
2016,42.0,4.0,0.2,11.0,273.0,24.82,-2.0,-0.11,0
2017,66.0,10.0,0.34,26.0,287.0,11.04,13.0,0.43,119
2018,67.0,14.0,0.47,24.0,247.0,10.29,19.0,0.66,36
2019,68.0,12.0,0.44,20.0,224.0,11.2,10.0,0.38,-13
