Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,473.0,28.0,0.32,31.0,0.0,0.0,31.0,0.36,0
2010,1118.0,67.0,0.39,136.0,-494.0,-0.0,74.0,0.42,139
2011,1401.0,132.0,0.73,208.0,-534.0,-0.0,233.0,1.29,96
2012,1391.0,8.0,0.05,85.0,-674.0,-0.0,122.0,0.69,-93
2013,1366.0,-17.0,-0.11,67.0,-278.0,-0.0,115.0,0.69,-312
2014,1343.0,42.0,0.3,121.0,-389.0,-0.0,156.0,1.1,347
2015,1265.0,68.0,0.49,159.0,-386.0,-0.0,71.0,0.52,61
2016,1196.0,22.0,0.16,107.0,-472.0,-0.0,91.0,0.67,-67
