Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,0.0,-16.0,-16.0,-15.0,-41.0,-0.0,-12.0,-12.0,0
2014,0.0,-46.0,-2.89,-46.0,-96.0,-0.0,-37.0,-2.31,-187
2015,1.0,-61.0,-3.05,-60.0,-94.0,-0.0,-51.0,-2.55,-32
2016,1.0,-58.0,-2.9,-57.0,-57.0,-0.0,-49.0,-2.45,4
2017,4.0,-59.0,-2.8,-59.0,-112.0,-0.0,-45.0,-2.14,-1
2018,4.0,-87.0,-1.56,-89.0,-302.0,-0.0,15.0,0.27,-47
2019,23.0,-118.0,-1.72,-129.0,-348.0,-0.0,-5.0,-0.07,-35
