Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,45.0,4.0,0.5,7.0,0.0,0.0,3.0,0.38,0
2011,82.0,2.0,0.5,5.0,-70.0,-0.0,1.0,0.25,-50
2012,9.0,-46.0,-46.0,-44.0,-49.0,-0.0,-6.0,-6.0,-2388
2013,17.0,-8.0,-8.0,-16.0,-50.0,-0.0,-2.0,-2.0,82
2014,24.0,-7.0,-7.0,-25.0,-34.0,-0.0,-25.0,-25.0,12
2015,32.0,-26.0,-26.0,-23.0,-12.0,-0.0,-25.0,-25.0,-271
2016,87.0,-11.0,-11.0,-6.0,-3.0,-0.0,-11.0,-11.0,57
2017,76.0,-10.0,-10.0,-3.0,1.0,0.0,-4.0,-4.0,9
2018,67.0,-2.0,-2.0,-3.0,-4.0,-0.0,6.0,6.0,79
2019,47.0,-6.0,-0.6,-3.0,-9.0,-0.0,-4.0,-0.4,-201
