Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,52122.0,8354.0,5.98,13351.0,0.0,0.0,2786.0,2.0,0
2009,95759.0,13425.0,9.99,23536.0,12126.0,0.52,17656.0,13.17,60
2010,99870.0,14833.0,11.51,24923.0,16973.0,0.68,16134.0,12.54,10
2011,106916.0,15855.0,13.04,26229.0,19398.0,0.74,16346.0,13.46,6
2012,102874.0,16604.0,14.37,27675.0,22140.0,0.8,15914.0,13.78,4
2013,98368.0,16483.0,14.92,25324.0,28652.0,1.13,14234.0,12.9,0
2014,92793.0,12022.0,11.88,24962.0,32246.0,1.29,13532.0,13.4,-27
2015,81742.0,13190.0,13.42,20269.0,31695.0,1.56,14046.0,14.3,9
2016,79919.0,11872.0,12.37,17340.0,33641.0,1.94,13941.0,14.55,-9
2017,79139.0,5753.0,11.94,16555.0,34244.0,2.07,13955.0,29.01,-51
2018,79591.0,8728.0,9.51,16545.0,33815.0,2.04,12100.0,13.21,51
2019,77147.0,9431.0,10.56,17570.0,54031.0,3.08,13512.0,15.15,8
2020,76536.0,9015.0,10.09,15942.0,52462.0,3.29,13103.0,14.64,-4
