Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,315.0,13.0,0.47,22.0,0.0,0.0,-9.0,-0.33,0
2011,679.0,24.0,0.96,49.0,-61.0,-0.0,44.0,1.76,84
2012,812.0,45.0,1.72,87.0,-64.0,-0.0,47.0,1.81,87
2013,999.0,75.0,2.77,137.0,-80.0,-0.0,51.0,1.89,66
2014,1046.0,61.0,2.33,116.0,-20.0,-0.0,55.0,2.12,-18
2015,976.0,-54.0,2.32,-64.0,14.0,0.0,8.0,-0.35,-188
2016,959.0,-67.0,2.3,-75.0,51.0,0.0,-35.0,1.21,-24
2017,1027.0,-38.0,1.35,-21.0,-4.0,-0.0,35.0,-1.25,43
2018,1082.0,-53.0,0.94,-37.0,54.0,0.0,-54.0,0.98,-39
2019,1090.0,11.0,0.39,28.0,74.0,2.64,-17.0,-0.61,120
