Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,119.0,5.0,0.83,6.0,0.0,0.0,5.0,0.83,0
2011,231.0,-3.0,-0.49,-1.0,32.0,0.0,-5.0,-0.83,-159
2012,167.0,-17.0,-2.83,-3.0,33.0,0.0,0.0,0.0,-468
2013,224.0,21.0,3.0,19.0,18.0,0.95,2.0,0.29,223
2014,126.0,-2.0,-0.29,12.0,9.0,0.75,0.0,0.0,-109
2015,121.0,-3.0,-0.42,8.0,-1.0,-0.0,-7.0,-1.0,-50
2016,97.0,-10.0,-1.41,-5.0,4.0,0.0,-4.0,-0.57,-234
2017,103.0,-8.0,-1.12,-5.0,8.0,0.0,-5.0,-0.71,19
2018,119.0,-4.0,-0.62,3.0,11.0,3.67,-4.0,-0.67,49
2019,125.0,0.0,-0.01,5.0,3.0,0.6,0.0,0.0,100
2020,121.0,0.0,-0.03,5.0,5.0,1.0,2.0,0.29,-100
