Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,641.0,20.0,0.6,70.0,258.0,3.69,-16.0,-0.48,0
2014,638.0,13.0,0.33,58.0,198.0,3.41,-7.0,-0.18,-35
2015,705.0,27.0,0.64,70.0,177.0,2.53,3.0,0.07,107
2016,778.0,29.0,0.69,74.0,193.0,2.61,-21.0,-0.5,7
2017,808.0,16.0,0.37,64.0,191.0,2.98,-8.0,-0.19,-44
2018,848.0,23.0,0.54,63.0,178.0,2.83,16.0,0.38,43
2019,875.0,20.0,0.46,51.0,158.0,3.1,80.0,1.86,-13
2020,869.0,20.0,0.46,49.0,173.0,3.53,93.0,2.16,0
