Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,24.0,5.0,1.0,4.0,0.0,0.0,4.0,0.8,0
2011,49.0,7.0,1.16,13.0,-28.0,-0.0,13.0,2.17,39
2012,52.0,11.0,1.83,20.0,-68.0,-0.0,11.0,1.83,56
2013,44.0,8.0,1.32,16.0,-54.0,-0.0,12.0,2.0,-27
2014,49.0,8.0,1.32,20.0,-42.0,-0.0,14.0,2.33,0
2015,54.0,12.0,1.72,23.0,5.0,0.22,11.0,1.57,49
2016,55.0,13.0,1.64,23.0,25.0,1.09,17.0,2.13,8
2017,59.0,10.0,1.26,21.0,15.0,0.71,4.0,0.5,-23
2018,61.0,12.0,1.49,20.0,-93.0,-0.0,20.0,2.5,19
2019,67.0,13.0,1.43,21.0,19.0,0.9,17.0,1.89,8
