Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,13.0,2.0,0.32,2.0,0.0,0.0,0.0,0.0,0
2012,33.0,4.0,0.64,5.0,-4.0,-0.0,2.0,0.33,99
2013,34.0,0.0,0.0,2.0,-5.0,-0.0,7.0,1.17,-100
2014,38.0,4.0,0.64,5.0,2.0,0.4,1.0,0.17,39900
2015,40.0,4.0,0.64,4.0,-1.0,-0.0,4.0,0.67,0
2016,39.0,4.0,0.64,3.0,-2.0,-0.0,3.0,0.5,0
2017,36.0,4.0,0.8,4.0,-2.0,-0.0,1.0,0.2,0
2018,36.0,4.0,0.8,4.0,-4.0,-0.0,-1.0,-0.2,0
2019,32.0,4.0,0.8,4.0,-4.0,-0.0,1.0,0.2,0
2020,32.0,4.0,0.64,4.0,-4.0,-0.0,1.0,0.17,0
