Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,174.0,2.0,0.35,12.0,-34.0,-0.0,11.0,1.83,0
2012,154.0,-2.0,0.2,8.0,-39.0,-0.0,0.0,0.0,-199
2013,145.0,-12.0,0.16,5.0,-35.0,-0.0,-1.0,0.02,-503
2014,130.0,-15.0,0.18,-3.0,-25.0,-0.0,-2.0,0.03,-25
2015,105.0,3.0,0.75,1.0,-48.0,-0.0,-7.0,-1.75,120
2016,100.0,-25.0,0.85,-23.0,-41.0,-0.0,-6.0,0.21,-930
2017,84.0,-10.0,0.9,-7.0,-30.0,-0.0,-10.0,0.91,59
2018,75.0,-7.0,0.83,-4.0,-20.0,-0.0,-8.0,1.0,29
