Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011,58.0,0.0,0.0,-3.0,-73.0,-0.0,-5.0,-0.45,100
2012,60.0,3.0,0.33,4.0,-84.0,-0.0,-2.0,-0.22,29900
2013,46.0,5.0,0.55,5.0,-92.0,-0.0,2.0,0.22,66
2014,38.0,2.0,0.22,4.0,-94.0,-0.0,-4.0,-0.44,-60
2015,37.0,-1.0,-0.07,-1.0,-95.0,-0.0,0.0,0.0,-149
2016,68.0,5.0,0.35,8.0,-103.0,-0.0,2.0,0.14,605
2017,78.0,7.0,0.49,11.0,-109.0,-0.0,2.0,0.14,39
2018,97.0,10.0,0.7,13.0,-112.0,-0.0,-16.0,-1.14,42
2019,79.0,9.0,0.64,11.0,-115.0,-0.0,0.0,0.0,-10
2020,76.0,10.0,0.71,12.0,-121.0,-0.0,7.0,0.5,10
