Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,672.0,3.0,1.5,26.0,99.0,3.81,3.0,1.5,0
2012,698.0,15.0,1.86,46.0,92.0,2.0,11.0,1.38,398
2013,732.0,21.0,1.89,55.0,72.0,1.31,29.0,2.64,39
2014,777.0,24.0,2.16,58.0,77.0,1.33,10.0,0.91,14
2015,886.0,27.0,2.97,64.0,95.0,1.48,0.0,0.0,12
2016,950.0,29.0,2.9,65.0,41.0,0.63,75.0,7.5,7
2017,845.0,34.0,2.83,71.0,56.0,0.79,43.0,3.58,17
2018,886.0,30.0,2.7,66.0,64.0,0.97,53.0,4.82,-11
2019,874.0,38.0,2.9,71.0,26.0,0.37,70.0,5.38,26
2020,890.0,53.0,4.65,92.0,58.0,0.63,62.0,5.64,39
