Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1569.0,86.0,1.04,265.0,1405.0,5.3,106.0,1.31,0
2011,1650.0,104.0,1.18,287.0,1401.0,4.88,132.0,1.52,20
2012,1677.0,110.0,1.91,318.0,1506.0,4.74,150.0,2.63,5
2013,1801.0,141.0,2.49,344.0,1522.0,4.42,159.0,2.84,28
2014,1991.0,161.0,2.85,385.0,1471.0,3.82,132.0,2.36,14
2015,2215.0,190.0,3.15,448.0,2107.0,4.7,240.0,4.0,18
2016,3222.0,213.0,3.71,497.0,2144.0,4.31,239.0,4.19,12
2017,3628.0,276.0,5.85,575.0,3118.0,5.42,259.0,5.51,29
2018,5445.0,360.0,8.36,631.0,3505.0,5.55,283.0,6.58,30
2019,4496.0,399.0,9.97,693.0,3924.0,5.66,423.0,10.58,10
2020,4224.0,428.0,10.85,706.0,3904.0,5.53,417.0,10.97,7
