Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,26.0,4.0,0.4,1.0,0.0,0.0,2.0,0.2,0
2011,45.0,9.0,0.9,6.0,-13.0,-0.0,3.0,0.3,124
2012,41.0,2.0,0.2,5.0,-15.0,-0.0,1.0,0.1,-77
2013,37.0,4.0,0.4,4.0,-19.0,-0.0,-1.0,-0.1,99
2014,39.0,4.0,0.4,5.0,-23.0,-0.0,2.0,0.2,0
2015,37.0,4.0,0.4,4.0,-25.0,-0.0,-1.0,-0.1,0
2016,38.0,4.0,0.4,4.0,-28.0,-0.0,-1.0,-0.1,0
2017,65.0,1.0,0.1,4.0,-8.0,-0.0,2.0,0.2,-75
2018,77.0,3.0,0.3,7.0,-5.0,-0.0,5.0,0.5,197
2019,59.0,2.0,0.2,5.0,-7.0,-0.0,-12.0,-1.2,-33
