Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0
2011,53.0,4.0,0.4,4.0,-2.0,-0.0,-2.0,-0.2,99
2012,54.0,2.0,0.4,4.0,0.0,0.0,-1.0,-0.2,-50
2013,65.0,3.0,0.75,4.0,-1.0,-0.0,-2.0,-0.5,49
2014,-1.0,1.0,0.5,1.0,-5.0,-0.0,0.0,0.0,-66
2015,82.0,4.0,0.24,2.0,-4.0,-0.0,-5.0,-0.31,296
2016,80.0,0.0,0.0,2.0,-2.0,-0.0,-1.0,-1.0,-100
2017,72.0,2.0,0.24,2.0,-2.0,-0.0,-6.0,-0.75,19900
2018,76.0,4.0,0.16,4.0,-3.0,-0.0,1.0,0.05,99
2019,54.0,0.0,-0.96,4.0,-3.0,-0.0,-3.0,-3.0,-100
