Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,50.0,-14.0,-4.67,-9.0,2.0,0.0,-2.0,-0.67,0
2014,62.0,-26.0,-1.3,-21.0,-40.0,-0.0,-13.0,-0.65,-92
2015,66.0,-26.0,-1.0,-18.0,3.0,0.0,-15.0,-0.58,0
2016,71.0,-16.0,-0.61,-8.0,5.0,0.0,-5.0,-0.19,39
2017,77.0,-11.0,-0.41,-6.0,11.0,0.0,-3.0,-0.11,33
2018,84.0,-12.0,-0.43,-4.0,12.0,0.0,-1.0,-0.04,-10
2019,85.0,-12.0,-0.43,-4.0,9.0,0.0,1.0,0.04,0
