Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,26.0,4.0,0.8,7.0,0.0,0.0,0.0,0.0,0
2011,67.0,13.0,2.16,22.0,-2.0,-0.0,13.0,2.17,224
2012,75.0,10.0,1.66,19.0,-2.0,-0.0,8.0,1.33,-23
2013,90.0,15.0,2.48,26.0,-7.0,-0.0,18.0,3.0,49
2014,111.0,25.0,3.56,40.0,-14.0,-0.0,23.0,3.29,66
2015,129.0,25.0,3.56,43.0,-17.0,-0.0,51.0,7.29,0
2016,0.0,20.0,2.84,35.0,-27.0,-0.0,44.0,6.29,-20
2017,-3.0,18.0,2.55,35.0,-47.0,-0.0,43.0,6.14,-10
2018,2.0,24.0,3.42,37.0,-45.0,-0.0,28.0,4.0,33
2019,2.0,5.0,0.61,1.0,-42.0,-0.0,29.0,3.63,-79
2020,5.0,5.0,0.61,0.0,-41.0,0.0,30.0,3.75,0
