Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011,24.0,-4.0,-0.32,4.0,2.0,0.5,-2.0,-0.17,-496
2012,24.0,-4.0,-0.32,4.0,2.0,0.5,-4.0,-0.31,0
2013,23.0,-4.0,-0.28,-2.0,4.0,0.0,-2.0,-0.13,0
2014,22.0,-5.0,-1.66,-4.0,5.0,0.0,-8.0,-2.67,-25
2015,17.0,-16.0,-4.0,-13.0,7.0,0.0,-8.0,-2.0,-220
2016,14.0,-7.0,-7.0,-4.0,2.0,0.0,-8.0,-8.0,56
2017,14.0,-4.0,-1.0,-4.0,1.0,0.0,-6.0,-1.5,42
2018,14.0,-4.0,-1.0,-4.0,2.0,0.0,-6.0,-1.5,0
2019,13.0,-10.0,-4.0,1.0,-1.0,-0.0,-8.0,-2.67,-150
