Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2014,302.0,9.0,0.18,15.0,341.0,22.73,5.0,0.1,0
2015,760.0,34.0,0.62,89.0,168.0,1.89,34.0,0.62,277
2016,888.0,58.0,0.94,111.0,95.0,0.86,51.0,0.82,70
2017,1075.0,125.0,1.95,146.0,9.0,0.06,78.0,1.22,115
2018,1239.0,132.0,2.01,174.0,-49.0,-0.0,53.0,0.82,5
2019,1406.0,139.0,2.12,189.0,-87.0,-0.0,71.0,1.09,5
