Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,46.0,-10.0,-2.0,7.0,0.0,0.0,3.0,0.6,0
2011,107.0,10.0,0.63,31.0,-31.0,-0.0,-2.0,-0.13,200
2012,160.0,10.0,0.6,37.0,1.0,0.03,11.0,0.65,0
2013,218.0,14.0,0.83,47.0,0.0,0.0,-2.0,-0.12,39
2014,328.0,13.0,0.76,61.0,19.0,0.31,6.0,0.35,-7
2015,270.0,-15.0,-0.89,20.0,17.0,0.85,1.0,0.06,-215
2016,218.0,-9.0,-0.54,30.0,3.0,0.1,25.0,1.47,39
2017,203.0,-14.0,-0.78,20.0,23.0,1.15,13.0,0.72,-55
2018,238.0,-60.0,-3.32,-28.0,55.0,0.0,-17.0,-0.94,-328
2019,241.0,-19.0,-0.98,28.0,94.0,3.36,-37.0,-1.95,68
