Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,105.0,4.0,0.36,5.0,0.0,0.0,-10.0,-0.91,0
2011,269.0,15.0,1.36,24.0,23.0,0.96,8.0,0.73,274
2012,292.0,19.0,1.72,32.0,20.0,0.63,10.0,0.91,26
2013,299.0,17.0,1.7,29.0,-8.0,-0.0,24.0,2.4,-10
2014,318.0,18.0,1.8,32.0,-12.0,-0.0,13.0,1.3,5
2015,319.0,17.0,1.7,31.0,5.0,0.16,-10.0,-1.0,-5
2016,295.0,15.0,1.5,23.0,-13.0,-0.0,41.0,4.1,-11
2017,282.0,15.0,1.5,25.0,-28.0,-0.0,29.0,2.9,0
2018,296.0,18.0,1.8,26.0,-18.0,-0.0,8.0,0.8,19
2019,302.0,18.0,1.98,28.0,-7.0,-0.0,3.0,0.33,0
