Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,16.0,3.0,0.75,3.0,0.0,0.0,-2.0,-0.5,0
2011,35.0,6.0,1.2,11.0,-36.0,-0.0,12.0,2.4,99
2012,33.0,5.0,1.0,11.0,-33.0,-0.0,12.0,2.4,-16
2013,33.0,8.0,1.6,11.0,23.0,2.09,1.0,0.2,59
2014,38.0,10.0,1.44,16.0,26.0,1.63,24.0,3.43,24
2015,37.0,9.0,0.99,16.0,71.0,4.44,0.0,0.0,-10
2016,43.0,16.0,1.77,26.0,23.0,0.88,10.0,1.11,77
2017,40.0,11.0,1.21,22.0,86.0,3.91,13.0,1.44,-31
2018,50.0,23.0,2.3,32.0,-36.0,-0.0,23.0,2.3,108
2019,59.0,28.0,2.32,39.0,138.0,3.54,29.0,2.42,21
