Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,594.0,106.0,1.83,170.0,161.0,0.95,120.0,2.07,0
2011,639.0,109.0,1.88,176.0,146.0,0.83,122.0,2.1,2
2012,691.0,119.0,2.08,202.0,721.0,3.57,134.0,2.35,9
2013,722.0,111.0,1.94,207.0,626.0,3.02,122.0,2.14,-6
2014,756.0,122.0,2.13,221.0,570.0,2.58,180.0,3.16,9
2015,858.0,126.0,2.26,236.0,620.0,2.63,136.0,2.43,3
2016,923.0,137.0,2.48,250.0,638.0,2.55,112.0,2.04,8
2017,1005.0,113.0,2.02,278.0,491.0,1.77,236.0,4.21,-17
2018,1039.0,214.0,3.81,358.0,728.0,2.03,197.0,3.52,89
2019,2721.0,222.0,4.02,366.0,818.0,2.23,54.0,0.98,3
