Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,57.0,12.0,0.76,10.0,0.0,0.0,8.0,0.5,0
2011,112.0,28.0,1.75,50.0,120.0,2.4,44.0,2.75,133
2012,111.0,33.0,2.06,63.0,10.0,0.16,44.0,2.75,17
2013,119.0,37.0,2.31,69.0,225.0,3.26,55.0,3.44,12
2014,131.0,42.0,1.68,73.0,114.0,1.56,46.0,1.84,13
2015,135.0,45.0,1.8,76.0,102.0,1.34,47.0,1.88,7
2016,149.0,50.0,2.0,84.0,-62.0,-0.0,52.0,2.08,11
2017,170.0,55.0,2.2,96.0,-40.0,-0.0,68.0,2.72,9
2018,190.0,79.0,3.16,106.0,-87.0,-0.0,96.0,3.84,43
2019,198.0,85.0,3.4,112.0,-68.0,-0.0,92.0,3.68,7
2020,198.0,81.0,3.24,107.0,33.0,0.31,88.0,3.52,-4
