Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-2.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0
2011,2.0,-5.0,-0.07,-5.0,0.0,0.0,-5.0,-0.08,-151
2012,4.0,-4.0,-4.0,-4.0,-3.0,-0.0,-7.0,-7.0,19
2013,4.0,-4.0,-2.0,-4.0,-1.0,-0.0,-8.0,-4.0,0
2014,4.0,-5.0,-2.5,-5.0,-1.0,-0.0,-7.0,-3.5,-25
2015,4.0,-4.0,-1.32,-4.0,0.0,0.0,-6.0,-2.0,19
2016,4.0,-4.0,-1.0,-4.0,-1.0,-0.0,-5.0,-1.25,0
2017,4.0,-4.0,-0.8,-4.0,-1.0,-0.0,-5.0,-1.0,0
2018,4.0,-4.0,-0.56,-4.0,-1.0,-0.0,-4.0,-0.57,0
2019,4.0,-4.0,-0.44,-4.0,-1.0,-0.0,-2.0,-0.22,0
