Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,24.0,-5.0,-0.71,-4.0,4.0,0.0,-4.0,-0.57,0
2012,10.0,-6.0,-0.85,-4.0,3.0,0.0,-2.0,-0.29,-20
2013,9.0,-3.0,-0.42,-2.0,-2.0,-0.0,3.0,0.43,49
2014,11.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-0.29,100
2015,11.0,-2.0,-0.28,-2.0,-1.0,-0.0,-4.0,-0.57,-20099
2016,9.0,-4.0,-0.56,-4.0,0.0,0.0,-4.0,-0.57,-101
2017,9.0,-4.0,-0.56,-4.0,0.0,0.0,-1.0,-0.14,0
2018,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100
2019,8.0,-2.0,-0.28,0.0,0.0,0.0,-2.0,-0.29,-20099
2020,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100
