Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,93.0,-5.0,-0.03,-1.0,0.0,0.0,-2.0,-0.01,0
2011,266.0,5.0,0.03,-5.0,166.0,0.0,-36.0,-0.19,200
2012,624.0,-14.0,-0.07,14.0,162.0,11.57,2.0,0.01,-379
2013,791.0,0.0,0.0,28.0,14.0,0.5,14.0,0.08,100
2014,919.0,31.0,0.15,39.0,-47.0,-0.0,19.0,0.09,309900
2015,1150.0,-9.0,-0.05,25.0,-65.0,-0.0,13.0,0.07,-129
2016,1105.0,-21.0,-0.11,21.0,-72.0,-0.0,9.0,0.05,-133
2017,1267.0,7.0,0.04,36.0,-76.0,-0.0,8.0,0.04,133
2018,1390.0,32.0,0.14,80.0,72.0,0.9,51.0,0.26,356
2019,1467.0,22.0,0.13,72.0,67.0,0.93,43.0,0.3,-31
