Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-6.0,-0.66,-1.0,0.0,0.0,-3.0,-0.33,0
2011,2.0,-3.0,-0.27,-3.0,-1.0,-0.0,-2.0,-0.18,49
2012,1.0,-14.0,-0.74,-4.0,-8.0,-0.0,-4.0,-0.21,-368
2013,0.0,-4.0,-0.16,-4.0,-15.0,-0.0,-7.0,-0.27,71
2014,1.0,-24.0,-0.87,-24.0,-9.0,-0.0,-8.0,-0.29,-501
2015,2.0,-5.0,-0.15,-5.0,-4.0,-0.0,-8.0,-0.25,79
2016,0.0,-7.0,-0.13,-7.0,-26.0,-0.0,-4.0,-0.07,-40
2017,0.0,-9.0,-0.15,-9.0,-42.0,-0.0,-8.0,-0.14,-28
2018,0.0,-25.0,-0.27,-24.0,-84.0,-0.0,-31.0,-0.36,-178
2019,3.0,-44.0,-0.44,-43.0,-54.0,-0.0,-25.0,-0.26,-76
