Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,88.0,4.0,0.56,6.0,4.0,0.67,-4.0,-0.57,0
2012,108.0,4.0,0.56,6.0,2.0,0.33,0.0,0.0,0
2013,111.0,4.0,0.56,6.0,7.0,1.17,-1.0,-0.14,0
2014,116.0,4.0,0.56,7.0,6.0,0.86,2.0,0.29,0
2015,123.0,4.0,0.56,8.0,11.0,1.38,0.0,0.0,0
2016,120.0,4.0,0.56,8.0,18.0,2.25,5.0,0.71,0
2017,142.0,4.0,0.56,10.0,25.0,2.5,2.0,0.29,0
2018,153.0,5.0,0.71,11.0,21.0,1.91,5.0,0.71,24
2019,44.0,5.0,0.7,13.0,19.0,1.46,7.0,1.0,0
2020,170.0,6.0,0.84,14.0,17.0,1.21,7.0,1.0,19
