Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,10.0,2.0,0.32,2.0,0.0,0.0,0.0,0.0,0
2011,22.0,4.0,0.8,4.0,-5.0,-0.0,-2.0,-0.4,99
2012,23.0,4.0,0.56,4.0,-3.0,-0.0,0.0,0.0,0
2013,25.0,4.0,0.8,4.0,-3.0,-0.0,1.0,0.2,0
2014,27.0,4.0,0.64,4.0,2.0,0.5,-4.0,-0.67,0
2015,26.0,4.0,0.28,4.0,3.0,0.75,1.0,0.07,0
2016,36.0,4.0,1.32,11.0,0.0,0.0,5.0,1.67,0
2017,38.0,5.0,1.25,8.0,-5.0,-0.0,4.0,1.0,24
2018,40.0,4.0,1.0,8.0,-5.0,-0.0,3.0,0.75,-20
2019,35.0,2.0,0.4,6.0,-5.0,-0.0,0.0,0.0,-50
