Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,15.0,2.0,0.4,1.0,0.0,0.0,-8.0,-1.6,0
2011,29.0,2.0,0.26,3.0,104.0,34.67,8.0,1.0,0
2012,29.0,4.0,0.4,6.0,87.0,14.5,2.0,0.2,99
2013,28.0,-23.0,-2.3,-15.0,95.0,0.0,7.0,0.7,-673
2014,25.0,2.0,0.22,2.0,115.0,57.5,-2.0,-0.22,108
2015,27.0,4.0,0.4,4.0,111.0,27.75,-3.0,-0.3,99
2016,27.0,15.0,1.36,4.0,57.0,14.25,4.0,0.36,274
2017,28.0,2.0,0.16,6.0,88.0,14.67,7.0,0.58,-86
2018,36.0,6.0,0.48,10.0,-94.0,-0.0,1.0,0.08,198
2019,39.0,7.0,0.56,9.0,-33.0,-0.0,1.0,0.08,16
