Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,18.0,1.0,0.2,2.0,0.0,0.0,-4.0,-0.8,0
2012,11.0,-5.0,-1.0,-5.0,-1.0,-0.0,-5.0,-1.0,-595
2013,12.0,-4.0,-0.8,-4.0,0.0,0.0,-4.0,-0.8,19
2014,11.0,-4.0,-0.8,-4.0,1.0,0.0,-3.0,-0.6,0
2015,17.0,0.0,0.0,0.0,1.0,0.0,-3.0,-0.6,100
2016,13.0,-4.0,-0.68,-4.0,0.0,0.0,-9.0,-1.5,-40099
2017,15.0,-4.0,-0.44,0.0,0.0,0.0,-5.0,-0.56,0
2018,8.0,-4.0,-0.44,-2.0,1.0,0.0,-6.0,-0.67,0
2019,8.0,-2.0,-0.2,2.0,0.0,0.0,-2.0,-0.2,49
2020,11.0,2.0,1.1,2.0,1.0,0.5,-5.0,-5.0,200
