Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,0.0,-2.0,-2.0,-1.0,0.0,0.0,-2.0,-2.0,0
2014,0.0,-8.0,-2.0,-4.0,-13.0,-0.0,-8.0,-2.0,-302
2015,0.0,-8.0,-1.16,-8.0,-5.0,-0.0,-9.0,-1.29,0
2016,4.0,-13.0,-1.44,-12.0,-9.0,-0.0,-13.0,-1.44,-62
2017,4.0,-20.0,-1.34,-20.0,-19.0,-0.0,-15.0,-1.0,-53
2018,4.0,-22.0,-0.88,-22.0,-20.0,-0.0,-20.0,-0.8,-10
2019,4.0,-28.0,-0.96,-27.0,-10.0,-0.0,-23.0,-0.79,-27
