Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-7.0,-0.16,-3.0,0.0,0.0,-3.0,-0.07,0
2011,2.0,-11.0,-0.22,-11.0,-2.0,-0.0,-10.0,-0.21,-57
2012,4.0,-8.0,-0.12,-8.0,-6.0,-0.0,-10.0,-0.17,27
2013,4.0,-18.0,-0.24,-16.0,-9.0,-0.0,-13.0,-0.18,-125
2014,4.0,-20.0,-0.24,-18.0,-18.0,-0.0,-14.0,-0.16,-11
2015,4.0,-19.0,-3.16,-16.0,-4.0,-0.0,-20.0,-3.33,4
2016,4.0,-19.0,-2.39,-17.0,-16.0,-0.0,-16.0,-2.0,0
2017,4.0,-15.0,-1.16,-15.0,-10.0,-0.0,-15.0,-1.15,21
2018,4.0,-5.0,-0.31,-5.0,-5.0,-0.0,-5.0,-0.33,66
2019,4.0,-6.0,-5.05,-6.0,-7.0,-0.0,-4.0,-4.0,-20
