Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2015,31077.0,2461.0,1.32,5884.0,5952.0,1.01,697.0,0.38,0
2016,30280.0,3161.0,1.8,7394.0,2706.0,0.37,2226.0,1.28,28
2017,28871.0,344.0,0.19,3349.0,4453.0,1.33,-1123.0,-0.67,-89
2018,30852.0,1908.0,1.23,4160.0,7261.0,1.75,1102.0,0.71,454
2019,21582.0,1049.0,0.76,3399.0,10067.0,2.96,1738.0,1.27,-45
2020,35255.0,1205.0,0.89,3334.0,10701.0,3.21,1743.0,1.33,14
