Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,1033.0,-84.0,-1.75,109.0,950.0,8.72,-13.0,-0.27,0
2012,1120.0,-38.0,-0.79,132.0,937.0,7.1,27.0,0.56,54
2013,1364.0,-79.0,-1.31,87.0,748.0,8.6,-39.0,-0.65,-107
2014,1565.0,-31.0,-0.47,124.0,959.0,7.73,-38.0,-0.57,60
2015,1838.0,32.0,0.46,177.0,870.0,4.92,107.0,1.57,203
2016,1910.0,74.0,1.08,176.0,789.0,4.48,111.0,1.63,131
2017,2054.0,67.0,1.0,251.0,740.0,2.95,65.0,0.96,-9
