Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2012,126.0,-3.0,-0.3,0.0,0.0,0.0,5.0,0.5,0
2013,132.0,8.0,0.08,9.0,-13.0,-0.0,13.0,0.13,552
2014,16.0,1.0,0.5,-37.0,-10.0,-0.0,-42.0,-21.0,-77
2015,60.0,-28.0,0.32,-37.0,18.0,0.0,-30.0,0.37,-1443
2016,48.0,95.0,4.51,-7.0,-13.0,-0.0,-19.0,-0.9,455
2017,44.0,25.0,1.3,2.0,0.0,0.0,-13.0,-0.68,-72
2018,22.0,33.0,1.81,-3.0,56.0,0.0,-12.0,-0.67,30
2019,69.0,34.0,1.87,-5.0,43.0,0.0,55.0,3.06,2
