Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-5.0,-0.1,-2.0,0.0,0.0,-1.0,-0.02,0
2011,21.0,12.0,0.25,12.0,-35.0,-0.0,13.0,0.27,425
2012,0.0,-9.0,-0.18,-9.0,-26.0,-0.0,-9.0,-0.19,-161
2013,4.0,-13.0,-0.27,-13.0,-16.0,-0.0,-14.0,-0.3,-50
2014,4.0,-11.0,-1.21,-10.0,-4.0,-0.0,-13.0,-1.44,16
2015,9.0,-4.0,-0.4,-4.0,-3.0,-0.0,-5.0,-0.5,69
2016,6.0,-7.0,-0.63,-5.0,2.0,0.0,-8.0,-0.73,-100
2017,5.0,-4.0,-0.26,-2.0,0.0,0.0,-3.0,-0.2,49
2018,4.0,-2.0,-2.0,-4.0,-1.0,-0.0,-4.0,-4.0,66
2019,4.0,-2.0,-0.08,0.0,5.0,0.0,0.0,0.0,-1
