Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,9.0,-2.0,-0.04,-2.0,0.0,0.0,-2.0,-0.05,0
2011,30.0,-7.0,0.29,0.0,6.0,0.0,0.0,0.0,-251
2012,30.0,-7.0,0.28,-2.0,2.0,0.0,-12.0,0.52,0
2013,26.0,-13.0,0.27,-11.0,6.0,0.0,-12.0,0.28,-85
2014,1.0,-13.0,0.28,-7.0,7.0,0.0,-15.0,0.35,0
2015,4.0,-32.0,0.27,-7.0,6.0,0.0,-10.0,0.09,-146
2016,2.0,-4.0,1.33,-2.0,4.0,0.0,-2.0,0.67,87
2017,4.0,-19.0,1.34,-15.0,2.0,0.0,-8.0,0.57,-376
2018,9.0,-13.0,1.3,-10.0,4.0,0.0,-9.0,0.9,31
2019,18.0,-10.0,-2.0,-8.0,1.0,0.0,-12.0,-2.4,23
