Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,132.0,3.0,0.08,13.0,0.0,0.0,4.0,0.11,0
2012,201.0,31.0,0.71,30.0,231.0,7.7,0.0,0.0,929
2013,193.0,48.0,1.23,21.0,135.0,6.43,8.0,0.21,54
2014,202.0,46.0,1.01,27.0,121.0,4.48,19.0,0.41,-4
2015,235.0,-97.0,-9.7,-35.0,253.0,0.0,12.0,1.2,-310
2016,229.0,-2.0,-0.19,27.0,241.0,8.93,19.0,1.73,97
2017,213.0,13.0,1.09,37.0,202.0,5.46,44.0,3.67,753
2018,147.0,84.0,6.99,95.0,134.0,1.41,75.0,6.25,545
2019,113.0,25.0,1.91,44.0,75.0,1.7,6.0,0.46,-70
2020,68.0,60.0,5.0,-4.0,-49.0,-0.0,1.0,0.08,139
