Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,12.0,2.0,0.06,2.0,0.0,0.0,2.0,0.06,0
2011,4.0,-4.0,-0.12,-4.0,-10.0,-0.0,-17.0,-0.55,-299
2012,4.0,-55.0,-1.45,-54.0,-5.0,-0.0,-28.0,-0.74,-1278
2013,4.0,-4.0,-0.08,-4.0,-7.0,-0.0,-6.0,-0.12,92
2014,4.0,-5.0,-0.1,-5.0,-4.0,-0.0,-8.0,-0.15,-25
2015,4.0,-4.0,-0.08,-4.0,-2.0,-0.0,-6.0,-0.12,19
2016,4.0,-4.0,-0.08,-4.0,-1.0,-0.0,-8.0,-0.15,0
2017,4.0,-4.0,-0.08,-4.0,-1.0,-0.0,-8.0,-0.16,0
2018,4.0,-2.0,-0.04,0.0,-1.0,0.0,-2.0,-0.04,49
2019,4.0,-4.0,-0.04,-4.0,0.0,0.0,-8.0,-0.12,-101
