Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,54.0,6.0,0.85,4.0,-15.0,-0.0,5.0,0.71,0
2012,71.0,4.0,0.68,7.0,-14.0,-0.0,-1.0,-0.17,-33
2013,60.0,4.0,0.68,4.0,-16.0,-0.0,0.0,0.0,0
2014,73.0,4.0,0.68,4.0,-19.0,-0.0,0.0,0.0,0
2015,77.0,4.0,0.68,5.0,-18.0,-0.0,0.0,0.0,0
2016,112.0,8.0,1.34,13.0,-19.0,-0.0,3.0,0.5,99
2017,121.0,6.0,1.0,9.0,-27.0,-0.0,8.0,1.33,-25
2018,131.0,4.0,0.66,10.0,-23.0,-0.0,-1.0,-0.17,-33
2019,137.0,4.0,2.0,9.0,-25.0,-0.0,1.0,0.5,0
2020,123.0,2.0,0.32,5.0,-26.0,-0.0,-1.0,-0.17,-50
