Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,6.0,-1.0,-0.2,-2.0,0.0,0.0,0.0,0.0,0
2011,17.0,-3.0,0.13,6.0,53.0,8.83,-3.0,0.14,-203
2012,20.0,0.0,0.0,5.0,48.0,9.6,-7.0,-7.0,100
2013,21.0,-7.0,-7.0,9.0,52.0,5.78,-5.0,-5.0,-70100
2014,23.0,0.0,0.0,4.0,53.0,13.25,12.0,12.0,100
2015,27.0,0.0,0.0,7.0,71.0,10.14,12.0,12.0,-100
2016,29.0,-2.0,-2.0,8.0,85.0,10.63,3.0,3.0,-20099
2017,42.0,3.0,0.38,16.0,99.0,6.19,11.0,1.38,250
2018,33.0,-2.0,-2.0,9.0,137.0,15.22,8.0,8.0,-166
2019,42.0,3.0,0.6,14.0,143.0,10.21,9.0,1.8,250
2020,42.0,3.0,0.6,16.0,155.0,9.69,9.0,1.8,0
