Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,221.0,10.0,0.83,9.0,0.0,0.0,11.0,0.92,0
2011,470.0,-3.0,-0.25,-11.0,45.0,0.0,12.0,1.0,-129
2012,510.0,37.0,3.08,73.0,43.0,0.59,54.0,4.5,1337
2013,566.0,42.0,2.22,154.0,33.0,0.21,87.0,4.58,13
2014,592.0,29.0,1.45,138.0,32.0,0.23,90.0,4.5,-30
2015,622.0,48.0,2.4,173.0,30.0,0.17,83.0,4.15,65
2016,643.0,45.0,2.15,169.0,35.0,0.21,81.0,3.86,-6
2017,657.0,38.0,1.82,146.0,24.0,0.16,58.0,2.76,-15
2018,659.0,-7.0,-0.33,99.0,24.0,0.24,70.0,3.33,-118
2019,720.0,32.0,1.6,158.0,29.0,0.18,89.0,4.45,557
